L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,random,32,40,False,10000,1000,37.7898,1000,26.4622,47089.3656,846.7892,405.9983,304.9943,312.6132,1703.3842,35.1377,32.1055,12.971,70.8201,34.729,13.5315,80.0292,434.6032,1495.2655,1404.427
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,round_robin,32,40,False,10000,1000,37.8665,1000,26.4085,46993.9449,845.0733,512.5263,359.7292,352.0417,1361.601,31.5415,31.3149,9.8687,52.7733,30.9072,17.4477,65.8625,348.5883,1490.3138,1552.5824
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,pow_of_2,32,40,False,10000,1000,37.2201,1000,26.8672,47810.0963,859.7498,542.905,489.389,306.1853,1582.5049,29.747,27.899,9.599,54.4565,29.2086,12.2468,71.0932,359.0495,1465.0614,1459.9003
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,prefix_aware,32,40,False,10000,1000,46.1757,1000,21.6564,38537.5272,693.0049,745.5241,646.1647,472.701,2392.5578,34.6061,30.3302,15.7039,77.0066,34.0461,13.0089,104.1963,551.3996,1818.3139,1754.6372
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,prefix_aware,32,40,False,10000,1000,47.5678,1000,21.0226,37409.7353,672.7243,983.095,851.6133,568.4605,2293.1488,28.5775,23.3714,13.0972,69.1432,27.9701,7.0101,85.4975,303.4189,1868.9962,1844.1865
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,prefix_aware,32,40,False,10000,1000,42.8103,1000,23.3588,41567.0097,747.4829,760.5066,668.2808,448.3178,2252.1237,29.7005,26.0232,11.8426,64.2037,29.138,11.9694,79.5377,374.5751,1681.2217,1692.8172
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,prefix_aware,32,40,False,10000,1000,131.8118,1000,7.5866,13500.2943,242.7704,4435.6792,3961.0149,3188.2299,8594.6869,21.0307,16.896,10.2507,54.8254,20.8268,1.2982,49.8045,198.7908,5087.6318,4467.4883
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,prefix_aware,32,40,False,10000,1000,46.3203,1000,21.5888,38417.235,690.8418,939.6535,796.9047,596.5454,2186.034,28.347,22.7813,12.7969,69.5116,27.7847,9.6165,82.7437,312.9788,1818.4099,1794.3628
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,prefix_aware,32,40,False,10000,1000,42.7725,1000,23.3795,41603.7863,748.1442,769.652,671.9214,442.6,2219.3137,29.6639,24.893,12.2877,64.7872,29.0875,9.3008,86.1557,423.2605,1689.2344,1698.275
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,prefix_aware,32,40,False,10000,1000,48.5912,1000,20.5798,36621.79,658.555,993.9143,846.9859,628.1424,2489.5381,29.5935,25.3877,12.5776,72.1664,28.9229,11.9721,83.1749,322.473,1911.312,1905.9742
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,prefix_aware,32,40,False,10000,1000,51.2697,1000,19.5047,34708.5877,624.1506,939.6018,860.1856,407.3704,2155.2215,35.3512,31.903,13.3871,72.5723,34.1474,20.6536,90.2661,444.656,2035.4895,2025.7027
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,prefix_aware,32,40,False,10000,1000,47.0217,1000,21.2668,37844.1518,680.5362,750.0503,670.5597,363.5673,1828.041,35.209,33.3976,11.2014,63.8924,33.7353,23.5666,72.7656,400.8203,1841.5281,1836.6296
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,prefix_aware,32,40,False,10000,1000,47.3315,1000,21.1276,37596.5086,676.083,703.5682,621.1658,324.933,2053.6206,37.3203,34.4228,12.9833,75.0734,35.8361,24.3034,77.8953,428.3411,1860.4969,1832.4686
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,random,32,40,False,10000,1000,45.7952,1000,21.8363,38857.7349,698.7631,700.3294,610.7055,354.7081,1732.9599,35.2494,32.6186,13.7443,79.1576,34.1646,21.4766,82.6036,354.2404,1793.0603,1690.307
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms

3/26:
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,random,32,40,False,10000,1000,37.975,1000,26.3331,46859.7425,842.66,400.1354,317.7454,283.7658,1960.4771,35.6461,33.2888,13.58,72.5343,35.2766,11.3645,86.5781,493.0261,1505.1659,1446.5322
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,round_robin,32,40,False,10000,1000,37.6937,1000,26.5296,47209.418,848.9481,388.1946,277.2105,293.7555,1390.0687,35.4956,35.1935,11.2432,65.0406,34.9898,14.7336,69.8449,373.2883,1488.5581,1468.487
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,pow_of_2,32,40,False,10000,1000,36.8865,1000,27.1102,48242.4683,867.525,516.1279,459.8266,296.0855,1459.6289,30.2607,29.0431,9.4429,55.7575,29.8725,9.9883,74.13,372.6731,1454.211,1449.366
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,prefix_aware,32,40,False,10000,1000,38.8393,1000,25.7471,45816.8879,823.9067,429.7141,328.4914,315.5417,1742.1399,35.5134,32.1949,13.9583,72.7936,35.0861,14.7072,84.083,438.6053,1530.6295,1469.2433
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,pow_of_2,32,40,False,10000,1000,37.025,1000,27.0087,48062.0017,864.2797,723.0547,714.8107,342.3371,2049.7985,23.7509,19.6563,8.5445,51.0892,23.2744,7.2077,59.5631,254.0328,1459.3312,1444.2145
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,prefix_aware,32,40,False,10000,1000,39.5207,1000,25.3032,45026.9352,809.7013,495.0196,405.3804,326.4873,1672.0422,34.1992,31.372,13.2322,72.2627,33.6419,14.5059,84.3352,408.9322,1555.1934,1472.8552
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,random,32,40,False,10000,1000,38.6762,1000,25.8557,46010.2044,827.3831,407.0735,327.3391,277.6129,1493.0394,36.3649,33.6412,13.7598,75.868,35.9357,10.7865,88.4628,454.2273,1534.3848,1488.2268
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,prefix_aware,32,40,False,10000,1000,37.8379,1000,26.4285,47029.5345,845.7133,585.4855,518.0187,328.0635,1500.0193,29.1789,26.9936,9.9655,53.2508,28.5695,12.2393,73.5447,391.7591,1490.0304,1492.2598
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,pow_of_2,32,40,False,10000,1000,36.7508,1000,27.2103,48420.5991,870.7282,709.0106,690.2963,328.5739,2004.8266,24.0045,20.3368,8.4813,46.2077,23.3658,5.9969,57.5135,253.2954,1453.1508,1427.3034
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,prefix_aware,32,40,False,10000,1000,126.6547,1000,7.8955,14049.9912,252.6554,4239.5982,3688.5868,3016.8785,8592.2508,21.4626,17.6462,10.2668,58.878,21.2443,1.4543,54.3689,220.5266,4904.9392,4296.8335
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,prefix_aware,32,40,False,10000,1000,38.852,1000,25.7387,45801.9432,823.638,565.1949,504.3123,316.6104,1967.0267,31.1921,29.2586,11.3899,65.1739,30.6664,12.9767,74.6191,396.3314,1532.1493,1465.7325
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,prefix_aware,32,40,False,10000,1000,35.8256,1000,27.913,49671.0733,893.215,550.6637,454.3145,304.7642,1549.8445,27.7545,24.9163,10.015,64.5351,26.9644,17.7367,61.7159,264.0173,1411.0545,1315.6283
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,prefix_aware,32,40,False,10000,1000,40.6271,1000,24.6141,43800.8026,787.6523,523.7908,454.9591,288.1911,1363.9834,34.8254,31.4539,13.9652,76.7652,34.3488,12.5546,87.0251,422.7357,1603.379,1532.2107
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,prefix_aware,32,40,False,10000,1000,36.3376,1000,27.5197,48971.2498,880.6304,525.8207,433.6629,313.7798,1654.268,29.3911,26.9771,10.1495,62.176,28.7821,14.2825,66.6932,302.3547,1436.9455,1339.7503
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,prefix_aware,32,40,False,10000,1000,37.3493,1000,26.7742,47644.6888,856.7754,683.5971,624.267,361.606,1712.1944,25.6774,22.7377,8.678,49.6851,25.1213,9.918,61.2256,300.3707,1479.5951,1450.8098
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,prefix_aware,32,40,False,10000,1000,36.9702,1000,27.0488,48133.3363,865.5625,725.8309,704.9277,335.6681,1770.4161,23.3927,19.7259,8.7008,50.0729,22.9153,7.7466,59.194,243.0623,1451.0044,1420.3172
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,prefix_aware,32,40,False,10000,1000,37.0615,1000,26.9822,48014.792,863.4308,713.4769,689.3883,356.8633,1765.674,24.1054,20.17,8.6795,50.7765,23.6751,7.1943,59.7383,256.727,1460.7434,1415.6607
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,prefix_aware,32,40,False,10000,1000,35.3159,1000,28.3158,50387.941,906.1062,647.8842,606.6317,341.877,1639.2121,24.1566,20.7042,8.1988,48.654,23.6607,9.4877,57.4575,234.1198,1396.7373,1403.1211
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,prefix_aware,32,40,False,10000,1000,32.5344,1000,30.7367,54695.9669,983.5757,501.4068,401.9773,290.7687,1478.7257,25.0968,23.3057,7.4787,51.6005,24.4753,15.0837,51.9273,240.323,1279.4061,1214.485
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,prefix_aware,32,40,False,10000,1000,32.4512,1000,30.8155,54836.041,986.0946,500.1541,387.332,319.4063,1454.1214,24.9823,22.6934,7.6878,50.4783,24.3566,14.6606,50.6637,225.9069,1274.6056,1204.0177

sweep 3 times:
gpu_type,model_name,num_servers,is_prefix_cached,benchmark_label,scheduler_strategy,output_len,max_concurrency,with_warmup,max_conversations,num_prompts,duration,completed,request_throughput,input_throughput,output_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p99_itl_ms,mean_e2e_latency_ms,median_e2e_latency_ms
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,random,32,40,False,10000,1000,38.5942,1000,25.9107,46107.9561,829.1409,400.3905,317.3864,259.4851,1422.4651,36.4636,35.8365,12.875,66.2882,36.026,12.7901,83.8647,461.8765,1530.761,1500.5084
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,round_robin,32,40,False,10000,1000,37.4993,1000,26.6672,47454.181,853.3495,407.7476,297.7785,300.5496,1384.0865,34.3935,32.8044,11.8093,65.3347,33.8388,15.5469,73.2653,400.4614,1473.9473,1435.392
L4,Qwen/Qwen2.5-1.5B-Instruct,4,True,serve-long-conversations_4-gpu_40-concurrency,pow_of_2,32,40,False,10000,1000,37.1426,1000,26.9232,47909.8391,861.5435,693.5115,651.1948,336.7427,1824.2706,24.8207,21.3863,8.6421,52.4999,24.3144,8.7035,60.3018,300.9189,1462.9532,1439.0901
