request_id,before_calling_prefix_match_timestamp,received_by_prefix_match_timestamp,completed_prefix_match_timestamp,after_calling_prefix_match_timestamp,before_calling_insert_timestamp,after_calling_insert_timestamp,received_by_insert_timestamp,completed_insert_timestamp,prefix_match_client_to_server_duration,prefix_match_processing_duration,prefix_match_server_to_client_duration,prefix_match_total_duration,insert_client_to_server_duration,insert_processing_duration,insert_server_to_client_duration,insert_total_duration,total_request_time_duration
170,1744654763.5018167,1744654763.5135956,1744654763.514096,1744654763.5205731,1744654763.521245,1744654763.5255048,1744654763.5289106,1744654763.529272,0.00999140739440918,0.0004658699035644531,0.010149955749511719,0.02060723304748535,0.0076656341552734375,0.00036144256591796875,-0.003767251968383789,0.004259824752807617,0.02725982666015625
171,1744654763.536425,1744654763.5464165,1744654763.5468824,1744654763.5570323,1744654763.5582495,1744654763.563685,1744654763.5698037,1744654763.5701923,0.008203983306884766,0.0004107952117919922,0.011029958724975586,0.019644737243652344,0.011554241180419922,0.0003886222839355469,-0.006507396697998047,0.005435466766357422,0.029321670532226562
172,1744654763.565997,1744654763.5742009,1744654763.5746117,1744654763.5856416,1744654763.586683,1744654763.5953186,1744654763.6009264,1744654763.6014988,0.008923530578613281,0.00042748451232910156,0.00735783576965332,0.016708850860595703,0.014243364334106445,0.0005724430084228516,-0.006180286407470703,0.008635520935058594,0.03481578826904297
173,1744654763.6570005,1744654763.665924,1744654763.6663516,1744654763.6737094,1744654763.675119,1744654763.6918163,1744654763.6973789,1744654763.6978176,0.0032694339752197266,8.273124694824219e-05,0.008688211441040039,0.012040376663208008,0.022259950637817383,0.000438690185546875,-0.00600123405456543,0.016697406768798828,0.016344785690307617
174,1744654763.697045,1744654763.7003145,1744654763.7003973,1744654763.7090855,1744654763.7099738,1744654763.7133899,1744654763.717089,1744654763.7171967,0.012188434600830078,0.0005252361297607422,0.02555561065673828,0.0382692813873291,0.00711512565612793,0.00010776519775390625,-0.0038068294525146484,0.0034160614013671875,0.04874849319458008
175,1744654763.7717502,1744654763.7839386,1744654763.784464,1744654763.8100195,1744654763.811888,1744654763.8204987,1744654763.8314428,1744654763.832269,0.009675979614257812,0.0004792213439941406,0.03287625312805176,0.04303145408630371,0.019554853439331055,0.0008261203765869141,-0.011770248413085938,0.008610725402832031,0.05433392524719238
176,1744654763.7930274,1744654763.8027034,1744654763.8031826,1744654763.8360589,1744654763.83701,1744654763.8473613,1744654763.8529,1744654763.8533127,0.006228923797607422,0.00013113021850585938,0.01572418212890625,0.02208423614501953,0.015890121459960938,0.0004127025604248047,-0.005951404571533203,0.010351419448852539,0.03228425979614258
179,1744654763.9034715,1744654763.9097004,1744654763.9098315,1744654763.9255557,1744654763.9284098,1744654763.9357557,1744654763.94215,1744654763.94226,0.007790327072143555,9.870529174804688e-05,0.005387544631958008,0.01327657699584961,0.013740301132202148,0.00010991096496582031,-0.0065042972564697266,0.007345914840698242,0.019257783889770508
181,1744654763.97457,1744654763.9823604,1744654763.982459,1744654763.9878466,1744654763.990164,1744654763.9938278,1744654764.0040884,1744654764.0042655,0.005467891693115234,0.0007147789001464844,0.024146318435668945,0.030328989028930664,0.013924360275268555,0.00017714500427246094,-0.010437726974487305,0.003663778305053711,0.041281700134277344
182,1744654764.009145,1744654764.014613,1744654764.0153277,1744654764.039474,1744654764.0420997,1744654764.0504267,1744654764.065469,1744654764.065966,0.009443998336791992,0.00041103363037109375,0.03929471969604492,0.04914975166320801,0.023369312286376953,0.0004968643188476562,-0.015539169311523438,0.008327007293701172,0.05540752410888672
183,1744654764.0258489,1744654764.0352929,1744654764.035704,1744654764.0749986,1744654764.0760758,1744654764.0812564,1744654764.090615,1744654764.091066,0.010335445404052734,0.0005450248718261719,0.030513763427734375,0.04139423370361328,0.014539241790771484,0.0004508495330810547,-0.009809494018554688,0.0051805973052978516,0.04668688774108887
184,1744654764.0567276,1744654764.067063,1744654764.067608,1744654764.098122,1744654764.0994813,1744654764.1034145,1744654764.1118784,1744654764.1123087,0.010915040969848633,0.0001571178436279297,0.019696474075317383,0.030768632888793945,0.012397050857543945,0.0004303455352783203,-0.008894205093383789,0.0039331912994384766,0.03294777870178223
185,1744654764.0835965,1744654764.0945115,1744654764.0946686,1744654764.114365,1744654764.115505,1744654764.1165442,1744654764.1197054,1744654764.1198735,0.008355855941772461,0.00042748451232910156,0.007410287857055664,0.016193628311157227,0.004200458526611328,0.00016808509826660156,-0.0033292770385742188,0.001039266586303711,0.021123170852661133
187,1744654764.1393223,1744654764.1476781,1744654764.1481056,1744654764.155516,1744654764.156412,1744654764.1604455,1744654764.1670244,1744654764.1674962,0.005747079849243164,0.0005800724029541016,0.004405975341796875,0.01073312759399414,0.01061248779296875,0.0004718303680419922,-0.007050752639770508,0.004033565521240234,0.014680862426757812
188,1744654764.1627948,1744654764.168542,1744654764.169122,1744654764.173528,1744654764.1740856,1744654764.1774757,1744654764.1822534,1744654764.182687,0.0041506290435791016,0.00010585784912109375,0.0028836727142333984,0.007140159606933594,0.008167743682861328,0.0004336833953857422,-0.005211353302001953,0.003390073776245117,0.009165525436401367
